row_number,record_key,reason,payment_id,booking_id,payment_time,payment_method,payment_status,amount,currency,refund_amount,created_at,updated_at
39633,PAY-14B15AB1-B16E-55D7-937B-EAFE260258AC,Payment references a booking that failed booking DQ or is missing,PAY-14b15ab1-b16e-55d7-937b-eafe260258ac,BKG-14b15ab1-b16e-55d7-937b-eafe260258ac,2026-01-25 20:33:00,PAYPAL,paid,106.81,USD,0,2026-01-25 17:33:00,2026-01-25 20:33:00
39647,PAY-5D8C5C1D-10FD-5A90-A3CB-35A6171EEC65,Payment references a booking that failed booking DQ or is missing,PAY-5d8c5c1d-10fd-5a90-a3cb-35a6171eec65,BKG-5d8c5c1d-10fd-5a90-a3cb-35a6171eec65,2026-03-19 17:19:00,CREDIT_CARD,PAID,120.88,USD,0,2026-03-19 16:42:00,2026-03-21 19:42:00
41349,PAY-DA0FD51F-4DB0-5805-87B8-F8909A8D9A3C,Payment references a booking that failed booking DQ or is missing,PAY-da0fd51f-4db0-5805-87b8-f8909a8d9a3c,BKG-da0fd51f-4db0-5805-87b8-f8909a8d9a3c,2026-03-04 07:13:00, CREDIT_CARD ,PAID,288.23,USD,0,2026-03-04 06:39:00,2026-03-04 10:39:00
41384,PAY-E4923D59-7B53-5606-8666-A229D07BCDEA,Payment references a booking that failed booking DQ or is missing,PAY-e4923d59-7b53-5606-8666-a229d07bcdea,BKG-e4923d59-7b53-5606-8666-a229d07bcdea,2026-02-14 20:34:00,CREDIT_CARD,PAID,252.03,USD,0,2026-02-14 18:30:00,2026-02-16 17:30:00
41880,PAY-FB79A6D1-426D-589E-B84E-D7E9EDCD0A02,Payment references a booking that failed booking DQ or is missing,PAY-fb79a6d1-426d-589e-b84e-d7e9edcd0a02,BKG-fb79a6d1-426d-589e-b84e-d7e9edcd0a02,2026-03-04 09:25:00,CREDIT_CARD,PAID,177.38,usd,0,2026-03-04 08:30:00,2026-03-06 19:30:00
42222,PAY-E90FDCC1-40A5-552C-BBA4-F482997E2A95,Payment references a booking that failed booking DQ or is missing,PAY-e90fdcc1-40a5-552c-bba4-f482997e2a95,BKG-e90fdcc1-40a5-552c-bba4-f482997e2a95,2026-02-07 12:57:00,PAYPAL,PAID,236.3,USD,0,2026-02-07 11:29:00,2026-02-09 14:29:00
42223,PAY-E90FDCC1-40A5-552C-BBA4-F482997E2A95,Payment references a booking that failed booking DQ or is missing,PAY-e90fdcc1-40a5-552c-bba4-f482997e2a95,BKG-e90fdcc1-40a5-552c-bba4-f482997e2a95,2026-02-07 12:57:00,PAYPAL,PAID,237.3,USD,0,2026-02-07 11:29:00,2026-02-09 21:29:00
42293,PAY-EF7DC550-DC13-5CC1-93CE-9AE9EF8C41EE,Payment references a booking that failed booking DQ or is missing,PAY-ef7dc550-dc13-5cc1-93ce-9ae9ef8c41ee,BKG-ef7dc550-dc13-5cc1-93ce-9ae9ef8c41ee,2026-02-24 10:39:00,CREDIT_CARD,PAID,244.53,USD,0,2026-02-24 08:38:00,2026-02-25 11:38:00
42504,PAY-7A7AEC54-746B-501D-B2D3-DDD8EE369169,Payment references a booking that failed booking DQ or is missing,PAY-7a7aec54-746b-501d-b2d3-ddd8ee369169,BKG-7a7aec54-746b-501d-b2d3-ddd8ee369169,2026-02-09 22:56:00,DEBIT_CARD,PAID,242.01,USD,0,2026-02-09 21:29:00,2026-02-10 22:29:00
42534,PAY-630D62EB-C9BA-5EAE-B1A2-07312D919372,Payment references a booking that failed booking DQ or is missing,PAY-630d62eb-c9ba-5eae-b1a2-07312d919372,BKG-630d62eb-c9ba-5eae-b1a2-07312d919372,2026-02-19 03:53:00,CREDIT_CARD,PAID,219.75,USD,0,2026-02-19 01:55:00,2026-02-20 01:55:00
43499,PAY-F9B52791-AABF-50FE-A4D6-9014F97B71B5,Payment references a booking that failed booking DQ or is missing,PAY-f9b52791-aabf-50fe-a4d6-9014f97b71b5,BKG-f9b52791-aabf-50fe-a4d6-9014f97b71b5,2026-03-02 06:33:00,CREDIT_CARD,SUCCESS,300.82,USD,0,2026-03-02 03:59:00,2026-03-03 15:59:00
43930,PAY-A789A165-AEA7-54E6-AF79-8EE0DC2D0EAD,Payment references a booking that failed booking DQ or is missing,PAY-a789a165-aea7-54e6-af79-8ee0dc2d0ead,BKG-a789a165-aea7-54e6-af79-8ee0dc2d0ead,2026-02-10 11:43:00,PAYPAL,PAID,229.38,USD,0,2026-02-10 11:39:00,2026-02-11 03:39:00
44497,PAY-49358F21-6DA4-549C-AE57-6F37960584CD,Payment references a booking that failed booking DQ or is missing,PAY-49358f21-6da4-549c-ae57-6f37960584cd,BKG-49358f21-6da4-549c-ae57-6f37960584cd,2026-03-25 01:00:00,CREDIT_CARD,PAID,202.24,USD,0,2026-03-24 23:52:00,2026-03-27 23:52:00
46037,PAY-F215BA08-19BC-5F01-8CDE-95B4DFA1A3FC,Payment references a booking that failed booking DQ or is missing,PAY-f215ba08-19bc-5f01-8cde-95b4dfa1a3fc,BKG-f215ba08-19bc-5f01-8cde-95b4dfa1a3fc,2026-03-14 08:35:00,CREDIT_CARD,REFUNDED,452.54,USD,452.54,2026-03-14 07:14:00,2026-03-15 00:14:00
46178,PAY-ABA53430-054F-5B58-9300-ECC2D9C74120,Payment references a booking that failed booking DQ or is missing,PAY-aba53430-054f-5b58-9300-ecc2d9c74120,BKG-aba53430-054f-5b58-9300-ecc2d9c74120,2026-02-08 05:20:00,CREDIT_CARD,PAID,450.97,USD,0,2026-02-08 02:42:00,2026-02-09 03:42:00
47749,PAY-717F26C5-C8F9-5B4E-B4DB-14B29B6FC568,Payment references a booking that failed booking DQ or is missing,PAY-717f26c5-c8f9-5b4e-b4db-14b29b6fc568,BKG-717f26c5-c8f9-5b4e-b4db-14b29b6fc568,2026-02-11 21:41:00,DEBIT_CARD,PAID,383.21,USD,0,2026-02-11 19:02:00,2026-02-12 02:02:00
48038,PAY-3B9232E7-90A7-5B31-8BB2-13FFE70E660D,Payment references a booking that failed booking DQ or is missing,PAY-3b9232e7-90a7-5b31-8bb2-13ffe70e660d,BKG-3b9232e7-90a7-5b31-8bb2-13ffe70e660d,2026-01-28 17:53:00,CREDIT_CARD,PAID,361.01,USD,0,2026-01-28 15:25:00,2026-01-29 10:25:00
48122,PAY-96BC88D2-BED8-584E-9B69-A4DABE2D024D,Payment references a booking that failed booking DQ or is missing,PAY-96bc88d2-bed8-584e-9b69-a4dabe2d024d,BKG-96bc88d2-bed8-584e-9b69-a4dabe2d024d,2026-03-02 20:50:00,PAYPAL,PAID,211.16,USD,0,2026-03-02 20:08:00,2026-03-04 23:08:00
48195,PAY-B30A0832-6C01-5AE2-A9BF-474B9C2AFF66,Payment references a booking that failed booking DQ or is missing,Pay-B30A0832-6C01-5Ae2-A9Bf-474B9C2Aff66,BKG-b30a0832-6c01-5ae2-a9bf-474b9c2aff66,2026-02-17 15:15:00,DEBIT_CARD,PAID,481.86,USD,0,2026-02-17 12:30:00,2026-02-19 21:30:00
48708,PAY-7F161C10-9C8B-5778-9D50-BADE7E2A71C7,Payment references a booking that failed booking DQ or is missing,PAY-7f161c10-9c8b-5778-9d50-bade7e2a71c7,BKG-7f161c10-9c8b-5778-9d50-bade7e2a71c7,2026-03-16 03:13:00,DEBIT_CARD,PAID,115.74,USD,0,2026-03-16 02:35:00,2026-03-16 07:35:00
49732,PAY-EE27733E-EC92-55D7-B78F-3C3C28F9A5C9,Payment references a booking that failed booking DQ or is missing,PAY-ee27733e-ec92-55d7-b78f-3c3c28f9a5c9,BKG-ee27733e-ec92-55d7-b78f-3c3c28f9a5c9,2026-01-29 23:25:00,CREDIT_CARD,PAID,100.72,USD,0,2026-01-29 22:53:00,2026-01-30 23:53:00
50136,PAY-515E229D-967B-52A5-A514-2840E7DC5C0A,Payment references a booking that failed booking DQ or is missing,PAY-515e229d-967b-52a5-a514-2840e7dc5c0a,BKG-515e229d-967b-52a5-a514-2840e7dc5c0a,2026-03-10 11:05:00,Debit_Card,REFUNDED,104.21,USD,104.21,2026-03-10 08:17:00,2026-03-11 00:17:00
50501,PAY-0ED04F58-69EC-52A7-AACF-2D6C89119A4C,Payment references a booking that failed booking DQ or is missing,PAY-0ed04f58-69ec-52a7-aacf-2d6c89119a4c,BKG-0ed04f58-69ec-52a7-aacf-2d6c89119a4c,2026-01-25 21:10:00,CREDIT_CARD,PAID,117.71,USD,0,2026-01-25 20:04:00,2026-01-28 17:04:00
50559,PAY-3D4A83AF-D909-59AC-A7EE-94F38D2A4DD6,Payment references a booking that failed booking DQ or is missing,PAY-3d4a83af-d909-59ac-a7ee-94f38d2a4dd6,BKG-3d4a83af-d909-59ac-a7ee-94f38d2a4dd6,2026-03-20 22:00:00,CREDIT_CARD,PAID,87.03,USD,0,2026-03-20 21:04:00,2026-03-22 20:04:00
51963,PAY-15E495AF-C823-59DC-9731-2036E66B4E9B,Payment references a booking that failed booking DQ or is missing,PAY-15e495af-c823-59dc-9731-2036e66b4e9b,BKG-15e495af-c823-59dc-9731-2036e66b4e9b,2026-02-20 15:28:00,CREDIT_CARD,PAID,299.16,USD,0,2026-02-20 12:40:00,2026-02-20 12:40:00
51996,PAY-544DB833-1435-5B52-97FE-EE9B18C67AEB,Payment references a booking that failed booking DQ or is missing,PAY-544db833-1435-5b52-97fe-ee9b18c67aeb,BKG-544db833-1435-5b52-97fe-ee9b18c67aeb,2026-02-08 08:30:00,CREDIT_CARD,PAID,167.8,USD,0,2026-02-08 06:29:00,2026-02-09 13:29:00
53032,PAY-365CAF88-CE0E-5F6C-B7B7-4ED13C11CC21,Payment references a booking that failed booking DQ or is missing,PAY-365caf88-ce0e-5f6c-b7b7-4ed13c11cc21,BKG-365caf88-ce0e-5f6c-b7b7-4ed13c11cc21,2026-03-25 19:58:00,DEBIT_CARD,PAID,219.84,USD,0,2026-03-25 18:50:00,2026-03-26 02:50:00
53610,PAY-C3C66F3B-F8B7-530A-84BF-2A6079A1717E,Payment references a booking that failed booking DQ or is missing,PAY-c3c66f3b-f8b7-530a-84bf-2a6079a1717e,BKG-c3c66f3b-f8b7-530a-84bf-2a6079a1717e,2026-04-08 09:43:00,CREDIT_CARD,PAID,209.69,USD,0,2026-04-08 09:33:00,2026-04-08 21:33:00
54047,PAY-E8D04F7B-8A64-58D2-9CB9-A40B67282C1C,Payment references a booking that failed booking DQ or is missing,PAY-e8d04f7b-8a64-58d2-9cb9-a40b67282c1c,BKG-e8d04f7b-8a64-58d2-9cb9-a40b67282c1c,2026-02-14 03:07:00,CREDIT_CARD,SETTLED,128.99,USD,0,2026-02-14 01:09:00,2026-02-17 00:09:00
54893,PAY-ADBCFAC4-569B-5454-B23D-6E5E9F611555,Payment references a booking that failed booking DQ or is missing,PAY-adbcfac4-569b-5454-b23d-6e5e9f611555,BKG-adbcfac4-569b-5454-b23d-6e5e9f611555,2026-03-12 00:18:00,CREDIT_CARD,PAID,187.25,USD,0,2026-03-11 22:54:00,2026-03-11 22:54:00
55078,PAY-F6889597-1798-54A7-9238-ED37A30951B0,Payment references a booking that failed booking DQ or is missing,PAY-f6889597-1798-54a7-9238-ed37a30951b0,BKG-f6889597-1798-54a7-9238-ed37a30951b0,2026-01-22 02:00:00,CREDIT_CARD,PAID,189.45,USD,0,2026-01-22 00:53:00,2026-01-22 19:53:00
55390,PAY-98835665-602A-5C0F-AC4F-A3E4FA92FEC7,Payment references a booking that failed booking DQ or is missing,PAY-98835665-602a-5c0f-ac4f-a3e4fa92fec7,BKG-98835665-602a-5c0f-ac4f-a3e4fa92fec7,2026-01-18 01:44:00,PAYPAL,PAID,141.76,USD,0,2026-01-17 23:06:00,2026-01-18 20:06:00
55644,PAY-03D51E59-9205-5969-8BF7-81DABDA27284,Payment references a booking that failed booking DQ or is missing,PAY-03d51e59-9205-5969-8bf7-81dabda27284,BKG-03d51e59-9205-5969-8bf7-81dabda27284,2026-02-03 23:56:00,CREDIT_CARD,PAID,158.99,USD,0,2026-02-03 22:50:00,2026-02-04 08:50:00
55762,PAY-16A3D226-0F8E-53CC-A478-8438FB90DA9E,Payment references a booking that failed booking DQ or is missing,PAY-16a3d226-0f8e-53cc-a478-8438fb90da9e,BKG-16a3d226-0f8e-53cc-a478-8438fb90da9e,2026-01-22 02:38:00,DEBIT_CARD,PAID,202.04,USD,0,2026-01-22 01:02:00,2026-01-24 23:02:00
56225,PAY-DC7E1B69-7D69-5CDD-BE69-E44639687491,Payment references a booking that failed booking DQ or is missing,PAY-dc7e1b69-7d69-5cdd-be69-e44639687491,BKG-dc7e1b69-7d69-5cdd-be69-e44639687491,2026-01-17 21:27:00,CREDIT_CARD,PAID,249.13,USD,0,2026-01-17 19:17:00,2026-01-19 13:17:00
57227,PAY-90A38817-7F7E-59D4-9E7A-F3E5B4709A19,Payment references a booking that failed booking DQ or is missing,PAY-90a38817-7f7e-59d4-9e7a-f3e5b4709a19,BKG-90a38817-7f7e-59d4-9e7a-f3e5b4709a19,2026-03-25 08:48:00,CREDIT_CARD,PAID,162.37,USD,0,2026-03-25 07:13:00,2026-03-26 21:13:00
57347,PAY-DB171B83-176F-554A-B202-C8C63DC716FC,Payment references a booking that failed booking DQ or is missing,PAY-db171b83-176f-554a-b202-c8c63dc716fc,BKG-db171b83-176f-554a-b202-c8c63dc716fc,2026-04-04 18:15:00,PAYPAL,PAID,173.27,usd,0,2026-04-04 17:32:00,2026-04-07 03:32:00
57823,PAY-A2CEB3B0-8006-5FB8-88CB-A131B23B74C1,Payment references a booking that failed booking DQ or is missing,PAY-a2ceb3b0-8006-5fb8-88cb-a131b23b74c1,BKG-a2ceb3b0-8006-5fb8-88cb-a131b23b74c1,2026-02-12 22:16:00,CREDIT_CARD,FAILED,0,USD,0,2026-02-12 20:58:00,2026-02-13 10:58:00
58777,PAY-BD043CB6-7DE5-58FF-A979-A550BB1C186B,Payment references a booking that failed booking DQ or is missing,Pay-Bd043Cb6-7De5-58Ff-A979-A550Bb1C186B,BKG-bd043cb6-7de5-58ff-a979-a550bb1c186b,2026-04-11 10:42:00,PAYPAL,PAID,147.05,USD,0,2026-04-11 08:13:00,2026-04-12 03:13:00
59422,PAY-B2DDFAA5-EFA7-5D0A-BB68-64970457C15E,Payment references a booking that failed booking DQ or is missing,PAY-b2ddfaa5-efa7-5d0a-bb68-64970457c15e,BKG-b2ddfaa5-efa7-5d0a-bb68-64970457c15e,2026-03-25 18:08:00,DEBIT_CARD,FAILED,0,USD,0,2026-03-25 17:14:00,2026-03-27 13:14:00
59430,PAY-4C0F9196-27F5-5BC7-AD71-F1F2003AE3B8,Payment references a booking that failed booking DQ or is missing,PAY-4c0f9196-27f5-5bc7-ad71-f1f2003ae3b8,BKG-4c0f9196-27f5-5bc7-ad71-f1f2003ae3b8,2026-03-09 22:31:00,CREDIT_CARD,PAID,227.09,USD,0,2026-03-09 21:32:00,2026-03-11 16:32:00
59758,PAY-009D82F5-56DB-5D4B-B0A3-A6C255DBC14D,Payment references a booking that failed booking DQ or is missing,PAY-009d82f5-56db-5d4b-b0a3-a6c255dbc14d,BKG-009d82f5-56db-5d4b-b0a3-a6c255dbc14d,2026-02-03 19:56:00,CREDIT_CARD,PAID,159.66,USD,0,2026-02-03 19:02:00,2026-02-06 15:02:00
59786,PAY-55DF7C1A-FDD5-5265-9049-99E01482078D,Payment references a booking that failed booking DQ or is missing,PAY-55df7c1a-fdd5-5265-9049-99e01482078d,BKG-55df7c1a-fdd5-5265-9049-99e01482078d,2026-03-20 19:09:00,PAYPAL,PAID,213.38,USD,0,2026-03-20 16:24:00,2026-03-22 10:24:00
59965,PAY-74A2A733-28C0-5914-8669-8640D5F072E4,Payment references a booking that failed booking DQ or is missing,PAY-74a2a733-28c0-5914-8669-8640d5f072e4,BKG-74a2a733-28c0-5914-8669-8640d5f072e4,2026-04-07 14:37:00,CREDIT_CARD,PAID,217.13,USD,0,2026-04-07 12:36:00,2026-04-08 23:36:00
60099,PAY-49548E22-6231-50BE-A8EF-9D064B720FC7,Payment references a booking that failed booking DQ or is missing,PAY-49548e22-6231-50be-a8ef-9d064b720fc7,BKG-49548e22-6231-50be-a8ef-9d064b720fc7,2026-04-07 23:03:00,DEBIT_CARD,FAILED,0,USD,0,2026-04-07 20:08:00,2026-04-09 00:08:00
61273,PAY-1341D780-4ED4-5268-A797-17D5D371563C,Payment references a booking that failed booking DQ or is missing,PAY-1341d780-4ed4-5268-a797-17d5d371563c,BKG-1341d780-4ed4-5268-a797-17d5d371563c,2026-02-07 00:00:00,CREDIT_CARD,PAID,158.7,USD,0,2026-02-06 21:20:00,2026-02-09 05:20:00
62470,PAY-937DE5DE-9576-5E3F-83E6-9C33CD7E43DE,Payment references a booking that failed booking DQ or is missing,PAY-937de5de-9576-5e3f-83e6-9c33cd7e43de,BKG-937de5de-9576-5e3f-83e6-9c33cd7e43de,2026-03-11 12:52:00,PAYPAL,PAID,187.07,USD,0,2026-03-11 10:52:00,2026-03-14 04:52:00
63707,PAY-1B10244C-A8C9-577C-B4D3-A334645C286A,Payment references a booking that failed booking DQ or is missing,PAY-1b10244c-a8c9-577c-b4d3-a334645c286a,BKG-1b10244c-a8c9-577c-b4d3-a334645c286a,2026-02-23 07:58:00,CREDIT_CARD,PAID,256.98,USD,0,2026-02-23 06:53:00,2026-02-24 07:53:00
63966,PAY-81351685-AF8E-5692-A2D5-52498E58DD30,Payment references a booking that failed booking DQ or is missing,PAY-81351685-af8e-5692-a2d5-52498e58dd30,BKG-81351685-af8e-5692-a2d5-52498e58dd30,2026-02-19 22:43:00,CREDIT_CARD,PAID,172.53,USD,0,2026-02-19 21:45:00,2026-02-20 21:45:00
64987,PAY-318CAA91-D8A2-531A-881E-86B36DE5EF85,Payment references a booking that failed booking DQ or is missing,PAY-318caa91-d8a2-531a-881e-86b36de5ef85,BKG-318caa91-d8a2-531a-881e-86b36de5ef85,2026-03-24 20:18:00,CREDIT_CARD,PAID,238.53,USD,0,2026-03-24 19:29:00,2026-03-26 17:29:00
65207,PAY-495CEF64-A6C5-5928-AC70-2367F50EB9E8,Payment references a booking that failed booking DQ or is missing,PAY-495cef64-a6c5-5928-ac70-2367f50eb9e8,BKG-495cef64-a6c5-5928-ac70-2367f50eb9e8,2026-02-27 17:49:00,CREDIT_CARD,PAID,226.65,USD,0,2026-02-27 16:24:00,2026-03-01 14:24:00
65405,PAY-0A3C8CF5-EDD9-587B-B554-8EDB9ACF8091,Payment references a booking that failed booking DQ or is missing,PAY-0a3c8cf5-edd9-587b-b554-8edb9acf8091,BKG-0a3c8cf5-edd9-587b-b554-8edb9acf8091,2026-01-28 12:26:00,BANK_TRANSFER,PAID,230.57,USD,0,2026-01-28 10:26:00,2026-01-28 19:26:00
65438,PAY-5ACF0753-711D-5375-B830-9DB1DC6915A8,Payment references a booking that failed booking DQ or is missing,PAY-5acf0753-711d-5375-b830-9db1dc6915a8,BKG-5acf0753-711d-5375-b830-9db1dc6915a8,2026-02-04 11:43:00,CREDIT_CARD,PAID,250.51,usd,0,2026-02-04 10:10:00,2026-02-06 13:10:00
65464,PAY-046CFDD1-C5E8-5088-AE66-A42ED4F3A1B3,Payment references a booking that failed booking DQ or is missing,PAY-046cfdd1-c5e8-5088-ae66-a42ed4f3a1b3,BKG-046cfdd1-c5e8-5088-ae66-a42ed4f3a1b3,2026-03-19 00:15:00,CREDIT_CARD,PAID,276.81,USD,0,2026-03-18 21:15:00,2026-03-19 14:15:00
65485,PAY-7FE20EB9-B157-5FD4-8314-429A61AF0B84,Payment references a booking that failed booking DQ or is missing,PAY-7fe20eb9-b157-5fd4-8314-429a61af0b84,Bkg-7Fe20Eb9-B157-5Fd4-8314-429A61Af0B84,2026-03-31 03:20:00,PAYPAL,PAID,281.11,USD,0,2026-03-31 02:35:00,2026-04-02 15:35:00
65516,PAY-D985F2EA-455F-517A-828A-2A8941F48BB8,Payment references a booking that failed booking DQ or is missing,PAY-d985f2ea-455f-517a-828a-2a8941f48bb8,BKG-d985f2ea-455f-517a-828a-2a8941f48bb8,2026-04-04 05:33:00,CREDIT_CARD,PAID,292.8,USD,0,2026-04-04 05:18:00,2026-04-06 15:18:00
65639,PAY-50A3E5D9-085E-57B8-83A7-348F5C64B43A,Payment references a booking that failed booking DQ or is missing,PAY-50a3e5d9-085e-57b8-83a7-348f5c64b43a,BKG-50a3e5d9-085e-57b8-83a7-348f5c64b43a,2026-03-14 03:18:00,CREDIT_CARD,PAID,168.28,USD,0,2026-03-14 02:13:00,2026-03-15 22:13:00
66856,PAY-A683452C-39F1-513D-A241-8B3F814EB084,Payment references a booking that failed booking DQ or is missing,PAY-a683452c-39f1-513d-a241-8b3f814eb084,BKG-a683452c-39f1-513d-a241-8b3f814eb084,2026-03-19 18:40:00,CREDIT_CARD, paid ,174.9,USD,0,2026-03-19 16:23:00,2026-03-20 09:23:00
67057,PAY-43C52A0B-E6A7-5977-AF13-D10B9B346929,Payment references a booking that failed booking DQ or is missing,PAY-43c52a0b-e6a7-5977-af13-d10b9b346929,BKG-43c52a0b-e6a7-5977-af13-d10b9b346929,2026-01-15 09:11:00,CREDIT_CARD,ERROR,0,USD,0,2026-01-15 06:41:00,2026-01-16 20:41:00
67510,PAY-5253F936-F5B1-5D4F-8BF9-0EBC8487AD2E,Payment references a booking that failed booking DQ or is missing, PAY-5253f936-f5b1-5d4f-8bf9-0ebc8487ad2e ,BKG-5253f936-f5b1-5d4f-8bf9-0ebc8487ad2e,2026-01-19 12:38:00,CREDIT_CARD,PAID,120.3,USD,0,2026-01-19 11:53:00,2026-01-20 14:53:00
68146,PAY-7036FA27-C6DF-5B86-8516-F5EF719103C3,Payment references a booking that failed booking DQ or is missing,PAY-7036fa27-c6df-5b86-8516-f5ef719103c3,BKG-7036fa27-c6df-5b86-8516-f5ef719103c3,2026-03-01 08:52:00,CREDIT_CARD,PAID,126.8,USD,0,2026-03-01 08:22:00,2026-03-04 02:22:00
68371,PAY-5A69D485-A2C2-5BDD-8F33-565CABF2F151,Payment references a booking that failed booking DQ or is missing,Pay-5A69D485-A2C2-5Bdd-8F33-565Cabf2F151,BKG-5a69d485-a2c2-5bdd-8f33-565cabf2f151,2026-04-08 11:15:00,CREDIT_CARD,PAID,108.53,USD,0,2026-04-08 10:12:00,2026-04-10 12:12:00
68495,PAY-CC801223-FCF6-5BB4-A6D5-E71B65F30B67,Payment references a booking that failed booking DQ or is missing,PAY-cc801223-fcf6-5bb4-a6d5-e71b65f30b67,BKG-cc801223-fcf6-5bb4-a6d5-e71b65f30b67,2026-02-11 16:13:00,DEBIT_CARD,PAID,132.31,USD,0,2026-02-11 14:04:00,2026-02-13 21:04:00
68863,PAY-4E0AFA27-6251-528F-9EF5-E9CA4B322120,Payment references a booking that failed booking DQ or is missing,PAY-4e0afa27-6251-528f-9ef5-e9ca4b322120,BKG-4e0afa27-6251-528f-9ef5-e9ca4b322120,2026-01-31 00:49:00,PAYPAL,PAID,163.37,USD,0,2026-01-30 22:20:00,2026-02-02 15:20:00
69747,PAY-8B1B56D2-5389-5726-A367-919BD2681925,Payment references a booking that failed booking DQ or is missing,PAY-8b1b56d2-5389-5726-a367-919bd2681925,BKG-8b1b56d2-5389-5726-a367-919bd2681925,2026-01-20 10:25:00,DEBIT_CARD,PAID,82.16,USD,0,2026-01-20 07:35:00,2026-01-22 11:35:00
69788,PAY-F3B4BC27-69E1-54F3-93E2-541346A8B395,Payment references a booking that failed booking DQ or is missing,PAY-f3b4bc27-69e1-54f3-93e2-541346a8b395,BKG-f3b4bc27-69e1-54f3-93e2-541346a8b395,2026-03-04 02:41:00,DEBIT_CARD,PAID,99.55,USD,0,2026-03-04 01:33:00,2026-03-05 23:33:00
70044,PAY-4CEFC0AE-C8AD-511F-B314-150935B56191,Payment references a booking that failed booking DQ or is missing,PAY-4cefc0ae-c8ad-511f-b314-150935b56191,BKG-4cefc0ae-c8ad-511f-b314-150935b56191,2026-03-05 11:27:00,PAYPAL,PAID,104.78,USD,0,2026-03-05 08:38:00,2026-03-06 01:38:00
70365,PAY-B6C921BD-DF32-54B8-9007-A6E2698DB7AF,Payment references a booking that failed booking DQ or is missing,PAY-b6c921bd-df32-54b8-9007-a6e2698db7af,BKG-b6c921bd-df32-54b8-9007-a6e2698db7af,2026-02-06 05:45:00,DEBIT_CARD,PAID,107.52,USD,0,2026-02-06 05:42:00,2026-02-07 15:42:00
70475,PAY-8EBC1724-5138-52CC-ABEB-ED718FA62DE9,Payment references a booking that failed booking DQ or is missing,PAY-8ebc1724-5138-52cc-abeb-ed718fa62de9,BKG-8ebc1724-5138-52cc-abeb-ed718fa62de9,2026-03-21 20:17:00,PAYPAL,PAID,136.48,USD,0,2026-03-21 20:07:00,2026-03-23 12:07:00
70501,PAY-18859B1C-D267-51FE-BCF3-4D31900172B2,Payment references a booking that failed booking DQ or is missing,PAY-18859b1c-d267-51fe-bcf3-4d31900172b2,BKG-18859b1c-d267-51fe-bcf3-4d31900172b2,2026-01-14 07:56:00,Debit_Card,PAID,80.09,USD,0,2026-01-14 05:56:00,2026-01-16 08:56:00
70814,PAY-BC9F2057-9A1F-5C93-815C-EBE2CE8335DB,Payment references a booking that failed booking DQ or is missing,PAY-bc9f2057-9a1f-5c93-815c-ebe2ce8335db,BKG-bc9f2057-9a1f-5c93-815c-ebe2ce8335db,2026-01-15 20:08:00,DEBIT_CARD,PAID,81.85,USD,0,2026-01-15 20:05:00,2026-01-16 01:05:00
70824,PAY-84FE6464-9B86-5E5A-989D-83430E058659,Payment references a booking that failed booking DQ or is missing,PAY-84fe6464-9b86-5e5a-989d-83430e058659,BKG-84fe6464-9b86-5e5a-989d-83430e058659,2026-03-22 20:19:00,CREDIT_CARD,PAID,123.13,USD,0,2026-03-22 18:21:00,2026-03-23 18:21:00
71020,PAY-1DD24E7E-D591-50C3-941D-47F7C8DBB0C8,Payment references a booking that failed booking DQ or is missing,PAY-1dd24e7e-d591-50c3-941d-47f7c8dbb0c8,BKG-1dd24e7e-d591-50c3-941d-47f7c8dbb0c8,2026-03-07 15:49:00,CREDIT_CARD,PAID,113.22,USD,0,2026-03-07 15:02:00,2026-03-08 22:02:00
71356,PAY-73423549-8625-5CCD-8751-F2A3808CCD98,Payment references a booking that failed booking DQ or is missing,PAY-73423549-8625-5ccd-8751-f2a3808ccd98,BKG-73423549-8625-5ccd-8751-f2a3808ccd98,2026-02-16 21:40:00,CREDIT_CARD,PAID,65.52,USD,0,2026-02-16 21:14:00,2026-02-17 04:14:00
72581,PAY-3EEFA62B-5CD6-55CB-A3B0-FF18FB608985,Payment references a booking that failed booking DQ or is missing,PAY-3eefa62b-5cd6-55cb-a3b0-ff18fb608985,BKG-3eefa62b-5cd6-55cb-a3b0-ff18fb608985,2026-01-22 11:53:00,CREDIT_CARD,PAID,112.54,USD,0,2026-01-22 08:53:00,2026-01-22 16:53:00
72601,PAY-FAD8D631-E1C4-5520-8F8C-C84962B918C7,Payment references a booking that failed booking DQ or is missing,PAY-fad8d631-e1c4-5520-8f8c-c84962b918c7,BKG-fad8d631-e1c4-5520-8f8c-c84962b918c7,2026-03-08 17:31:00,CREDIT_CARD,PAID,129.12,USD,0,2026-03-08 16:25:00,2026-03-11 00:25:00
73888,PAY-25BBA945-396A-5BC0-9C27-A2E818E65951,Payment references a booking that failed booking DQ or is missing,PAY-25bba945-396a-5bc0-9c27-a2e818e65951,BKG-25bba945-396a-5bc0-9c27-a2e818e65951,2026-02-26 22:43:00,CREDIT_CARD,PAID,118.45,USD,0,2026-02-26 20:36:00,2026-02-28 19:36:00
